,PRICE,PREDICTED_PRICE,LISTING_URL,BRAND,RECOMMENDED
1663,47000.0,48414.615,https://www.sgcarmart.com/used_cars/info.php?ID=1241271&DL=3900&utm_content=SLeligible,BMW,True
1667,53800.0,54262.755,https://www.sgcarmart.com/used_cars/info.php?ID=1290092&DL=4465&utm_content=SLeligible,Honda,True
1668,84800.0,85076.5,https://www.sgcarmart.com/used_cars/info.php?ID=1288936&DL=3321,Mercedes-Benz,True
1669,58000.0,58551.44,https://www.sgcarmart.com/used_cars/info.php?ID=1289898&DL=1000&utm_content=SLeligible,Honda,True
1671,69800.0,72190.08,https://www.sgcarmart.com/used_cars/info.php?ID=1289253&DL=2626,Mazda,True
1673,60800.0,65541.96,https://www.sgcarmart.com/used_cars/info.php?ID=1239063&DL=2389&utm_content=SLeligible,Peugeot,True
1674,33800.0,34971.38,https://www.sgcarmart.com/used_cars/info.php?ID=1284636&DL=3393,Nissan,True
1675,80800.0,87371.105,https://www.sgcarmart.com/used_cars/info.php?ID=1281270&DL=3214,Volkswagen,True
1676,40800.0,42536.54,https://www.sgcarmart.com/used_cars/info.php?ID=1286449&DL=1360,Subaru,True
1678,88800.0,91091.725,https://www.sgcarmart.com/used_cars/info.php?ID=1280291&DL=3647&utm_content=SLeligible,Infiniti,True
1679,95800.0,98757.1,https://www.sgcarmart.com/used_cars/info.php?ID=1284317&DL=4327,BMW,True
1680,37777.0,38675.59,https://www.sgcarmart.com/used_cars/info.php?ID=1187795&DL=2783&utm_content=SLeligible,Audi,True
1682,79800.0,83081.16,https://www.sgcarmart.com/used_cars/info.php?ID=1279559&DL=2434&utm_content=SLeligible,Lexus,True
1683,47800.0,48233.705,https://www.sgcarmart.com/used_cars/info.php?ID=1289556&DL=3447,Kia,True
1689,153800.0,154851.18,https://www.sgcarmart.com/used_cars/info.php?ID=1290303&DL=2351,BMW,True
1690,78800.0,84693.13,https://www.sgcarmart.com/used_cars/info.php?ID=1283096&DL=4609&utm_content=SLeligible,Nissan,True
1692,50800.0,51161.96,https://www.sgcarmart.com/used_cars/info.php?ID=1245058&DL=3759&utm_content=SLeligible,Toyota,True
1694,45800.0,48116.44,https://www.sgcarmart.com/used_cars/info.php?ID=1271676&DL=1090&utm_content=SLeligible,Citroen,True
1699,72000.0,72520.77,https://www.sgcarmart.com/used_cars/info.php?ID=1283307&DL=1000&utm_content=SLeligible,Peugeot,True
1700,269000.0,278493.46,https://www.sgcarmart.com/used_cars/info.php?ID=1280119&DL=2563&utm_content=SLeligible,Audi,True
1701,205800.0,205837.57,https://www.sgcarmart.com/used_cars/info.php?ID=1288907&DL=2303,Mercedes-Benz,True
1703,118700.0,122573.66,https://www.sgcarmart.com/used_cars/info.php?ID=1264241&DL=4309&utm_content=SLeligible,Hyundai,True
1709,43600.0,47190.21,https://www.sgcarmart.com/used_cars/info.php?ID=1230722&DL=3647&utm_content=SLeligible,Volvo,True
1710,55800.0,56138.615,https://www.sgcarmart.com/used_cars/info.php?ID=1226715&DL=3495&utm_content=SLeligible,Toyota,True
1711,51500.0,51595.23,https://www.sgcarmart.com/used_cars/info.php?ID=1284579&DL=4309,Toyota,True
1713,17800.0,19523.14,https://www.sgcarmart.com/used_cars/info.php?ID=1282980&DL=4352,Nissan,True
1715,28800.0,29272.44,https://www.sgcarmart.com/used_cars/info.php?ID=1290328&DL=2494,Subaru,True
1716,34988.0,35418.745,https://www.sgcarmart.com/used_cars/info.php?ID=1286086&DL=4092,Honda,True
1718,106800.0,108754.375,https://www.sgcarmart.com/used_cars/info.php?ID=1265877&DL=3415&utm_content=SLeligible,Skoda,True
1719,35888.0,36824.725,https://www.sgcarmart.com/used_cars/info.php?ID=1289192&DL=3840,Mitsubishi,True
1720,84800.0,87712.695,https://www.sgcarmart.com/used_cars/info.php?ID=1287925&DL=3647,SEAT,True
1721,17000.0,17431.02,https://www.sgcarmart.com/used_cars/info.php?ID=1289236&DL=1000,Toyota,True
1723,53999.0,56254.875,https://www.sgcarmart.com/used_cars/info.php?ID=1288852&DL=4555&utm_content=SLeligible,Toyota,True
1725,29888.0,33335.5,https://www.sgcarmart.com/used_cars/info.php?ID=1276995&DL=1000&utm_content=SLeligible,Mercedes-Benz,True
1727,168800.0,170802.775,https://www.sgcarmart.com/used_cars/info.php?ID=1248774&DL=3283&utm_content=SLeligible,BMW,True
1728,25888.0,28282.98,https://www.sgcarmart.com/used_cars/info.php?ID=1290285&DL=2714&utm_content=SLeligible,Volkswagen,True
1731,123800.0,125558.38,https://www.sgcarmart.com/used_cars/info.php?ID=1290169&DL=3163,Mercedes-Benz,True
1732,28800.0,29838.32,https://www.sgcarmart.com/used_cars/info.php?ID=1289699&DL=3074,Mazda,True
1735,168000.0,171619.565,https://www.sgcarmart.com/used_cars/info.php?ID=1264783&DL=3968&utm_content=SLeligible,Maserati,True
1736,42800.0,44449.97,https://www.sgcarmart.com/used_cars/info.php?ID=1290046&DL=4622,Audi,True
1737,56888.0,57369.26,https://www.sgcarmart.com/used_cars/info.php?ID=1281591&DL=3456,Hyundai,True
1738,88800.0,88946.29,https://www.sgcarmart.com/used_cars/info.php?ID=1290119&DL=1155,BMW,True
1744,119800.0,120058.87,https://www.sgcarmart.com/used_cars/info.php?ID=1251597&DL=1032&utm_content=SLeligible,Toyota,True
1745,51800.0,54090.09,https://www.sgcarmart.com/used_cars/info.php?ID=1284844&DL=3750&utm_content=SLeligible,Toyota,True
1747,41800.0,42336.7,https://www.sgcarmart.com/used_cars/info.php?ID=1242081&DL=4382&utm_content=SLeligible,Subaru,True
1749,36800.0,38704.14,https://www.sgcarmart.com/used_cars/info.php?ID=1281760&DL=2049,Nissan,True
1750,30800.0,31772.58,https://www.sgcarmart.com/used_cars/info.php?ID=1289751&DL=4075,Honda,True
1751,65888.0,77440.55,https://www.sgcarmart.com/used_cars/info.php?ID=1289013&DL=3269,Mercedes-Benz,True
1754,64500.0,65068.925,https://www.sgcarmart.com/used_cars/info.php?ID=1257764&DL=3718&utm_content=SLeligible,Toyota,True
1755,40000.0,41424.42,https://www.sgcarmart.com/used_cars/info.php?ID=1283214&DL=1000&utm_content=SLeligible,BMW,True
1756,55800.0,56892.2,https://www.sgcarmart.com/used_cars/info.php?ID=1262890&DL=3647&utm_content=SLeligible,Renault,True
1757,150388.0,152362.535,https://www.sgcarmart.com/used_cars/info.php?ID=1245674&DL=3887&utm_content=SLeligible,BMW,True
1760,32800.0,37170.48,https://www.sgcarmart.com/used_cars/info.php?ID=1289907&DL=1032,Nissan,True
1762,46888.0,47245.34,https://www.sgcarmart.com/used_cars/info.php?ID=1284173&DL=3811,Toyota,True
1766,40000.0,40211.52,https://www.sgcarmart.com/used_cars/info.php?ID=1276994&DL=1000&utm_content=SLeligible,Mercedes-Benz,True
1767,47800.0,52563.98,https://www.sgcarmart.com/used_cars/info.php?ID=1284630&DL=1032,Mitsubishi,True
1770,48800.0,51056.265,https://www.sgcarmart.com/used_cars/info.php?ID=1281666&DL=1028,Infiniti,True
1771,23777.0,28001.7,https://www.sgcarmart.com/used_cars/info.php?ID=1225252&DL=2783,Chevrolet,True
1779,48000.0,50071.9,https://www.sgcarmart.com/used_cars/info.php?ID=1286393&DL=1368,Chevrolet,True
1781,126888.0,128907.05,https://www.sgcarmart.com/used_cars/info.php?ID=1273756&DL=4400&utm_content=SLeligible,BMW,True
1782,9800.0,11952.04,https://www.sgcarmart.com/used_cars/info.php?ID=1289596&DL=4648,Chevrolet,True
1783,62800.0,62929.01,https://www.sgcarmart.com/used_cars/info.php?ID=1289438&DL=1211,Mitsubishi,True
1785,23800.0,23821.29,https://www.sgcarmart.com/used_cars/info.php?ID=1285946&DL=1026,Honda,True
1786,131800.0,135124.965,https://www.sgcarmart.com/used_cars/info.php?ID=1289704&DL=2171,BMW,True
1789,53800.0,57271.245,https://www.sgcarmart.com/used_cars/info.php?ID=1290096&DL=1418&utm_content=SLeligible,Volkswagen,True
1792,88800.0,90438.64,https://www.sgcarmart.com/used_cars/info.php?ID=1290116&DL=4558,Volkswagen,True
1794,123800.0,124296.015,https://www.sgcarmart.com/used_cars/info.php?ID=1263909&DL=2976&utm_content=SLeligible,Toyota,True
1795,106888.0,108955.98,https://www.sgcarmart.com/used_cars/info.php?ID=1280736&DL=3598&utm_content=SLeligible,BMW,True
1796,134988.0,148723.35,https://www.sgcarmart.com/used_cars/info.php?ID=1269847&DL=3259&utm_content=SLeligible,BMW,True
1797,76288.0,76968.98,https://www.sgcarmart.com/used_cars/info.php?ID=1289156&DL=3598,BMW,True
1798,50800.0,51013.94,https://www.sgcarmart.com/used_cars/info.php?ID=1288877&DL=3722,Honda,True
1801,59800.0,62940.68,https://www.sgcarmart.com/used_cars/info.php?ID=1290094&DL=1000&utm_content=SLeligible,Honda,True
1802,153500.0,154421.765,https://www.sgcarmart.com/used_cars/info.php?ID=1265392&DL=2029&utm_content=SLeligible,Honda,True
1803,32800.0,32939.76,https://www.sgcarmart.com/used_cars/info.php?ID=1283223&DL=1238,Honda,True
1804,129800.0,132077.075,https://www.sgcarmart.com/used_cars/info.php?ID=1290425&DL=3602,Citroen,True
1805,32800.0,32872.545,https://www.sgcarmart.com/used_cars/info.php?ID=1285303&DL=4114,Mitsubishi,True
1806,77900.0,78300.58,https://www.sgcarmart.com/used_cars/info.php?ID=1279929&DL=1429&utm_content=SLeligible,Hyundai,True
1812,145800.0,149500.47,https://www.sgcarmart.com/used_cars/info.php?ID=1274311&DL=2792&utm_content=SLeligible,BMW,True
1813,134800.0,140075.935,https://www.sgcarmart.com/used_cars/info.php?ID=1288647&DL=2650,BMW,True
1814,170500.0,182354.21,https://www.sgcarmart.com/used_cars/info.php?ID=1264497&DL=4061&utm_content=SLeligible,Lexus,True
1820,196800.0,198536.81,https://www.sgcarmart.com/used_cars/info.php?ID=1282656&DL=1000&utm_content=SLeligible,BMW,True
1824,170800.0,173260.88,https://www.sgcarmart.com/used_cars/info.php?ID=1289273&DL=3133,BMW,True
1828,82800.0,83057.775,https://www.sgcarmart.com/used_cars/info.php?ID=1289453&DL=2014,Kia,True
1831,52800.0,55297.945,https://www.sgcarmart.com/used_cars/info.php?ID=1249806&DL=3723&utm_content=SLeligible,BMW,True
1833,159800.0,160107.315,https://www.sgcarmart.com/used_cars/info.php?ID=1286610&DL=3350,BMW,True
1834,67888.0,68479.71,https://www.sgcarmart.com/used_cars/info.php?ID=1279972&DL=3368&utm_content=SLeligible,Kia,True
1835,122888.0,126276.49,https://www.sgcarmart.com/used_cars/info.php?ID=1289565&DL=4189,BMW,True
1837,55800.0,57716.38,https://www.sgcarmart.com/used_cars/info.php?ID=1240816&DL=3214,Jaguar,True
1838,92800.0,96745.505,https://www.sgcarmart.com/used_cars/info.php?ID=1261425&DL=1339&utm_content=SLeligible,Toyota,True
1841,43988.0,46986.68,https://www.sgcarmart.com/used_cars/info.php?ID=1287515&DL=2870&utm_content=SLeligible,BMW,True
1842,69800.0,70637.89,https://www.sgcarmart.com/used_cars/info.php?ID=1270061&DL=3415&utm_content=SLeligible,Audi,True
1843,41500.0,43048.745,https://www.sgcarmart.com/used_cars/info.php?ID=1278327&DL=3647&utm_content=SLeligible,Honda,True
1848,156999.0,159548.325,https://www.sgcarmart.com/used_cars/info.php?ID=1290121&DL=2003,Audi,True
1849,50800.0,51402.25,https://www.sgcarmart.com/used_cars/info.php?ID=1266494&DL=4038&utm_content=SLeligible,Honda,True
1850,45800.0,47297.245,https://www.sgcarmart.com/used_cars/info.php?ID=1286150&DL=2341,Toyota,True
1851,28500.0,31432.135,https://www.sgcarmart.com/used_cars/info.php?ID=1283391&DL=2494,Mazda,True
1852,49800.0,50810.02,https://www.sgcarmart.com/used_cars/info.php?ID=1290007&DL=3722,Nissan,True
1854,79800.0,82406.58,https://www.sgcarmart.com/used_cars/info.php?ID=1288831&DL=4038,Honda,True
1855,113800.0,117865.31,https://www.sgcarmart.com/used_cars/info.php?ID=1290306&DL=2171,Volkswagen,True
1858,189800.0,206073.345,https://www.sgcarmart.com/used_cars/info.php?ID=1259843&DL=3043&utm_content=SLeligible,BMW,True
1859,35500.0,36239.56,https://www.sgcarmart.com/used_cars/info.php?ID=1290186&DL=2456,Mercedes-Benz,True
1860,75800.0,77383.795,https://www.sgcarmart.com/used_cars/info.php?ID=1231985&DL=1089&utm_content=SLeligible,Audi,True
1861,114000.0,123968.14,https://www.sgcarmart.com/used_cars/info.php?ID=1244260&DL=2927&utm_content=SLeligible,Jaguar,True
1862,64800.0,68996.76,https://www.sgcarmart.com/used_cars/info.php?ID=1289847&DL=3946,Mitsuoka,True
1863,89300.0,93441.59,https://www.sgcarmart.com/used_cars/info.php?ID=1209282&DL=2952&utm_content=SLeligible,Mercedes-Benz,True
1865,35333.0,50936.24,https://www.sgcarmart.com/used_cars/info.php?ID=1284079&DL=1228&utm_content=SLeligible,Volvo,True
1866,111800.0,117718.67,https://www.sgcarmart.com/used_cars/info.php?ID=1289425&DL=1368,BMW,True
1870,75000.0,76462.075,https://www.sgcarmart.com/used_cars/info.php?ID=1289912&DL=3475,Audi,True
1871,82800.0,83603.17,https://www.sgcarmart.com/used_cars/info.php?ID=1247784&DL=4508&utm_content=SLeligible,MINI,True
1872,163800.0,167200.63,https://www.sgcarmart.com/used_cars/info.php?ID=1272439&DL=1339&utm_content=SLeligible,BMW,True
1873,92888.0,100351.135,https://www.sgcarmart.com/used_cars/info.php?ID=1210111&DL=3626&utm_content=SLeligible,BMW,True
1874,51800.0,55307.47,https://www.sgcarmart.com/used_cars/info.php?ID=1286129&DL=3892,Hyundai,True
1876,232800.0,248554.48,https://www.sgcarmart.com/used_cars/info.php?ID=1253284&DL=3175&utm_content=SLeligible,BMW,True
1877,25000.0,26018.71,https://www.sgcarmart.com/used_cars/info.php?ID=1286157&DL=1000&utm_content=SLeligible,Ford,True
1878,69800.0,70338.845,https://www.sgcarmart.com/used_cars/info.php?ID=1289278&DL=1032,Honda,True
1879,71500.0,72857.88,https://www.sgcarmart.com/used_cars/info.php?ID=1282643&DL=1000&utm_content=SLeligible,BMW,True
1880,36900.0,40398.23,https://www.sgcarmart.com/used_cars/info.php?ID=1254617&DL=1429&utm_content=SLeligible,Perodua,True
1884,60000.0,60926.86,https://www.sgcarmart.com/used_cars/info.php?ID=1282135&DL=4228,Mercedes-Benz,True
1886,51300.0,52846.38,https://www.sgcarmart.com/used_cars/info.php?ID=1214199&DL=1064&utm_content=SLeligible,Honda,True
1887,49000.0,49253.865,https://www.sgcarmart.com/used_cars/info.php?ID=1289546&DL=1000&utm_content=SLeligible,Volkswagen,True
1888,69800.0,71130.9,https://www.sgcarmart.com/used_cars/info.php?ID=1257755&DL=3175&utm_content=SLeligible,Toyota,True
1889,16300.0,19464.44,https://www.sgcarmart.com/used_cars/info.php?ID=1288901&DL=2425,Kia,True
1890,34800.0,36731.735,https://www.sgcarmart.com/used_cars/info.php?ID=1290341&DL=4498,Honda,True
1891,48500.0,50197.7,https://www.sgcarmart.com/used_cars/info.php?ID=1273697&DL=3647&utm_content=SLeligible,Honda,True
1893,160000.0,171152.34,https://www.sgcarmart.com/used_cars/info.php?ID=1187607&DL=4073&utm_content=SLeligible,Maserati,True
1894,66868.0,68229.84,https://www.sgcarmart.com/used_cars/info.php?ID=1258979&DL=3933&utm_content=SLeligible,Hyundai,True
1896,136555.0,138568.415,https://www.sgcarmart.com/used_cars/info.php?ID=1279452&DL=4221&utm_content=SLeligible,BMW,True
1899,45800.0,47392.68,https://www.sgcarmart.com/used_cars/info.php?ID=1289748&DL=3163,Mazda,True
1901,84800.0,88557.755,https://www.sgcarmart.com/used_cars/info.php?ID=1149335&DL=3271&utm_content=SLeligible,MINI,True
1905,37800.0,37885.82,https://www.sgcarmart.com/used_cars/info.php?ID=1280834&DL=3381&utm_content=SLeligible,Mazda,True
1907,61800.0,64407.33,https://www.sgcarmart.com/used_cars/info.php?ID=1283509&DL=1028,Toyota,True
1909,72800.0,76717.415,https://www.sgcarmart.com/used_cars/info.php?ID=1278899&DL=3495&utm_content=SLeligible,Mercedes-Benz,True
1912,34700.0,35821.44,https://www.sgcarmart.com/used_cars/info.php?ID=1290015&DL=2311,Honda,True
1913,59888.0,62476.895,https://www.sgcarmart.com/used_cars/info.php?ID=1283127&DL=1095,Citroen,True
1915,142800.0,149665.96,https://www.sgcarmart.com/used_cars/info.php?ID=1290161&DL=2485,Lexus,True
1916,36800.0,37325.58,https://www.sgcarmart.com/used_cars/info.php?ID=1289950&DL=4225,Toyota,True
1917,50800.0,54644.19,https://www.sgcarmart.com/used_cars/info.php?ID=1280075&DL=1193&utm_content=SLeligible,Toyota,True
1918,166800.0,171436.585,https://www.sgcarmart.com/used_cars/info.php?ID=1289592&DL=3282,BMW,True
1920,167800.0,169015.835,https://www.sgcarmart.com/used_cars/info.php?ID=1238274&DL=2792&utm_content=SLeligible,Mercedes-Benz,True
1921,46800.0,48289.135,https://www.sgcarmart.com/used_cars/info.php?ID=1283933&DL=3043,Mercedes-Benz,True
1922,120500.0,121192.205,https://www.sgcarmart.com/used_cars/info.php?ID=1273442&DL=1368&utm_content=SLeligible,Lexus,True
1925,110777.0,111234.36,https://www.sgcarmart.com/used_cars/info.php?ID=1289147&DL=3648&utm_content=SLeligible,BMW,True
1926,75888.0,78745.13,https://www.sgcarmart.com/used_cars/info.php?ID=1277693&DL=4381&utm_content=SLeligible,MINI,True
1927,58800.0,60628.76,https://www.sgcarmart.com/used_cars/info.php?ID=1236238&DL=4217&utm_content=SLeligible,Hyundai,True
1928,118800.0,121083.64,https://www.sgcarmart.com/used_cars/info.php?ID=1285736&DL=3602,Toyota,True
1929,107800.0,116925.905,https://www.sgcarmart.com/used_cars/info.php?ID=1290149&DL=3468&utm_content=SLeligible,Porsche,True
1931,45800.0,46452.14,https://www.sgcarmart.com/used_cars/info.php?ID=1290402&DL=1032,Honda,True
1936,59800.0,64514.65,https://www.sgcarmart.com/used_cars/info.php?ID=1283473&DL=1000&utm_content=SLeligible,Suzuki,True
1939,67800.0,71273.23,https://www.sgcarmart.com/used_cars/info.php?ID=1276582&DL=4457&utm_content=SLeligible,Honda,True
1941,57800.0,59514.455,https://www.sgcarmart.com/used_cars/info.php?ID=1117497&DL=2976&utm_content=SLeligible,Suzuki,True
1943,105800.0,105836.4,https://www.sgcarmart.com/used_cars/info.php?ID=1289308&DL=2178,Mercedes-Benz,True
1944,58800.0,59075.86,https://www.sgcarmart.com/used_cars/info.php?ID=1229965&DL=4454&utm_content=SLeligible,Nissan,True
1945,84800.0,85499.88,https://www.sgcarmart.com/used_cars/info.php?ID=1289603&DL=4465&utm_content=SLeligible,Toyota,True
1949,55500.0,62102.78,https://www.sgcarmart.com/used_cars/info.php?ID=1249570&DL=3318&utm_content=SLeligible,Mitsubishi,True
1954,88800.0,90303.36,https://www.sgcarmart.com/used_cars/info.php?ID=1289144&DL=3287&utm_content=SLeligible,BMW,True
1957,41500.0,42568.53,https://www.sgcarmart.com/used_cars/info.php?ID=1256433&DL=3712&utm_content=SLeligible,Hyundai,True
1963,60800.0,63501.07,https://www.sgcarmart.com/used_cars/info.php?ID=1242803&DL=1339&utm_content=SLeligible,Suzuki,True
1965,86800.0,92513.14,https://www.sgcarmart.com/used_cars/info.php?ID=1289012&DL=3318,Subaru,True
1966,56800.0,57992.835,https://www.sgcarmart.com/used_cars/info.php?ID=1236370&DL=3647&utm_content=SLeligible,Volkswagen,True
1967,53800.0,55202.585,https://www.sgcarmart.com/used_cars/info.php?ID=1253161&DL=2493&utm_content=SLeligible,Mazda,True
1969,173800.0,181758.8,https://www.sgcarmart.com/used_cars/info.php?ID=1271374&DL=1360&utm_content=SLeligible,Porsche,True
1970,55800.0,56735.64,https://www.sgcarmart.com/used_cars/info.php?ID=1288013&DL=3750&utm_content=SLeligible,Toyota,True
1971,80500.0,86670.825,https://www.sgcarmart.com/used_cars/info.php?ID=1290283&DL=1127,Subaru,True
1972,88800.0,92145.975,https://www.sgcarmart.com/used_cars/info.php?ID=1290196&DL=3414,Subaru,True
1973,53800.0,55214.07,https://www.sgcarmart.com/used_cars/info.php?ID=1289627&DL=3037,Nissan,True
1975,63800.0,65713.475,https://www.sgcarmart.com/used_cars/info.php?ID=1275740&DL=3647&utm_content=SLeligible,Hyundai,True
1976,74800.0,80951.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290266&DL=4431,Mercedes-Benz,True
1979,74555.0,75257.135,https://www.sgcarmart.com/used_cars/info.php?ID=1288723&DL=1290,Honda,True
1980,78800.0,82319.53,https://www.sgcarmart.com/used_cars/info.php?ID=1288867&DL=3164,Mitsubishi,True
1987,63800.0,67120.26,https://www.sgcarmart.com/used_cars/info.php?ID=1206313&DL=3838&utm_content=SLeligible,Mercedes-Benz,True
1989,65800.0,66975.73,https://www.sgcarmart.com/used_cars/info.php?ID=1260706&DL=2855&utm_content=SLeligible,Nissan,True
1991,77800.0,78685.02,https://www.sgcarmart.com/used_cars/info.php?ID=1289732&DL=1079,Hyundai,True
1994,59800.0,68916.285,https://www.sgcarmart.com/used_cars/info.php?ID=1280162&DL=3908&utm_content=SLeligible,Honda,True
1997,75800.0,77665.215,https://www.sgcarmart.com/used_cars/info.php?ID=1260155&DL=3004&utm_content=SLeligible,Volkswagen,True
2000,9300.0,9895.82,https://www.sgcarmart.com/used_cars/info.php?ID=1290093&DL=3894,Honda,True
2001,34800.0,36728.405,https://www.sgcarmart.com/used_cars/info.php?ID=1290085&DL=4354,Opel,True
2002,118888.0,125308.885,https://www.sgcarmart.com/used_cars/info.php?ID=1287152&DL=3451,Audi,True
2005,40900.0,41936.38,https://www.sgcarmart.com/used_cars/info.php?ID=1275533&DL=1429&utm_content=SLeligible,Hyundai,True
2006,74800.0,74826.855,https://www.sgcarmart.com/used_cars/info.php?ID=1288005&DL=2305,Audi,True
2007,111800.0,114412.7,https://www.sgcarmart.com/used_cars/info.php?ID=1240333&DL=2296&utm_content=SLeligible,MINI,True
2009,49800.0,52565.62,https://www.sgcarmart.com/used_cars/info.php?ID=1278848&DL=3048&utm_content=SLeligible,Honda,True
2010,84800.0,85549.965,https://www.sgcarmart.com/used_cars/info.php?ID=1254509&DL=3214&utm_content=SLeligible,Mitsubishi,True
2011,25200.0,26019.17,https://www.sgcarmart.com/used_cars/info.php?ID=1289918&DL=3475,Nissan,True
2015,55800.0,57435.44,https://www.sgcarmart.com/used_cars/info.php?ID=1272904&DL=3048&utm_content=SLeligible,Toyota,True
2017,19800.0,21122.96,https://www.sgcarmart.com/used_cars/info.php?ID=1286474&DL=4412,Mitsubishi,True
2020,31800.0,33618.885,https://www.sgcarmart.com/used_cars/info.php?ID=1289377&DL=2793,Mazda,True
2021,91800.0,97416.83,https://www.sgcarmart.com/used_cars/info.php?ID=1283219&DL=2175,Opel,True
2023,42777.0,47646.71,https://www.sgcarmart.com/used_cars/info.php?ID=1280044&DL=3648&utm_content=SLeligible,BMW,True
2025,83888.0,83902.825,https://www.sgcarmart.com/used_cars/info.php?ID=1289915&DL=1000&utm_content=SLeligible,Mercedes-Benz,True
2027,35800.0,36875.52,https://www.sgcarmart.com/used_cars/info.php?ID=1267844&DL=1090&utm_content=SLeligible,Nissan,True
2029,139788.0,150658.675,https://www.sgcarmart.com/used_cars/info.php?ID=1288974&DL=4398,Mercedes-Benz,True
2031,98888.0,105937.82,https://www.sgcarmart.com/used_cars/info.php?ID=1289219&DL=1000&utm_content=SLeligible,Maserati,True
2032,49888.0,51657.46,https://www.sgcarmart.com/used_cars/info.php?ID=1284976&DL=1095,Mitsubishi,True
2036,78800.0,82608.255,https://www.sgcarmart.com/used_cars/info.php?ID=1282560&DL=1193,Nissan,True
2038,63800.0,64588.66,https://www.sgcarmart.com/used_cars/info.php?ID=1289083&DL=4343&utm_content=SLeligible,Mercedes-Benz,True
2039,101800.0,102632.38,https://www.sgcarmart.com/used_cars/info.php?ID=1269619&DL=2049&utm_content=SLeligible,Mercedes-Benz,True
2041,144777.0,147769.945,https://www.sgcarmart.com/used_cars/info.php?ID=1290137&DL=3648,BMW,True
2042,49800.0,52858.18,https://www.sgcarmart.com/used_cars/info.php?ID=1290025&DL=1172,Opel,True
2044,133800.0,143714.94,https://www.sgcarmart.com/used_cars/info.php?ID=1245369&DL=3968&utm_content=SLeligible,Toyota,True
2047,49800.0,53972.7,https://www.sgcarmart.com/used_cars/info.php?ID=1228310&DL=4485,Audi,True
2048,48800.0,50464.87,https://www.sgcarmart.com/used_cars/info.php?ID=1289350&DL=1032,Honda,True
2049,125000.0,131996.77,https://www.sgcarmart.com/used_cars/info.php?ID=1279055&DL=1127&utm_content=SLeligible,Mercedes-Benz,True
2051,105888.0,108035.0,https://www.sgcarmart.com/used_cars/info.php?ID=1268414&DL=1027&utm_content=SLeligible,BMW,True
2055,152000.0,152362.43,https://www.sgcarmart.com/used_cars/info.php?ID=1272272&DL=1163&utm_content=SLeligible,Honda,True
2058,33888.0,36347.02,https://www.sgcarmart.com/used_cars/info.php?ID=1281158&DL=4381,Audi,True
2059,55000.0,57612.69,https://www.sgcarmart.com/used_cars/info.php?ID=1235526&DL=3712&utm_content=SLeligible,Kia,True
2061,42800.0,44094.14,https://www.sgcarmart.com/used_cars/info.php?ID=1289109&DL=1079,Volkswagen,True
2062,49800.0,56110.065,https://www.sgcarmart.com/used_cars/info.php?ID=1254017&DL=3750&utm_content=SLeligible,Toyota,True
2063,50800.0,62703.39,https://www.sgcarmart.com/used_cars/info.php?ID=1284308&DL=2425&utm_content=SLeligible,Toyota,True
2064,51800.0,56887.825,https://www.sgcarmart.com/used_cars/info.php?ID=1283915&DL=3647&utm_content=SLeligible,Honda,True
2065,38800.0,39226.2,https://www.sgcarmart.com/used_cars/info.php?ID=1284797&DL=2626,Nissan,True
2066,38800.0,39401.48,https://www.sgcarmart.com/used_cars/info.php?ID=1286863&DL=1193,Nissan,True
2067,79888.0,87605.65,https://www.sgcarmart.com/used_cars/info.php?ID=1258790&DL=3811,BMW,True
2068,53800.0,55991.05,https://www.sgcarmart.com/used_cars/info.php?ID=1290024&DL=3074,Mercedes-Benz,True
2071,179800.0,183298.72,https://www.sgcarmart.com/used_cars/info.php?ID=1287212&DL=2875,Audi,True
2074,52800.0,56296.425,https://www.sgcarmart.com/used_cars/info.php?ID=1209965&DL=3048&utm_content=SLeligible,Honda,True
2075,50800.0,51380.13,https://www.sgcarmart.com/used_cars/info.php?ID=1275464&DL=1026&utm_content=SLeligible,Kia,True
2078,150800.0,157181.685,https://www.sgcarmart.com/used_cars/info.php?ID=1216772&DL=4449&utm_content=SLeligible,Volvo,True
2079,77888.0,86833.935,https://www.sgcarmart.com/used_cars/info.php?ID=1283350&DL=1095,Opel,True
2080,84800.0,86263.82,https://www.sgcarmart.com/used_cars/info.php?ID=1282573&DL=4609,Mercedes-Benz,True
2082,23800.0,24343.28,https://www.sgcarmart.com/used_cars/info.php?ID=1274733&DL=3214,Alfa,True
2085,58777.0,67096.205,https://www.sgcarmart.com/used_cars/info.php?ID=1288926&DL=2689,Volvo,True
2086,51800.0,52190.14,https://www.sgcarmart.com/used_cars/info.php?ID=1254911&DL=3545&utm_content=SLeligible,Mitsubishi,True
2087,99777.0,104238.175,https://www.sgcarmart.com/used_cars/info.php?ID=1271289&DL=3648&utm_content=SLeligible,Toyota,True
2088,55000.0,56807.72,https://www.sgcarmart.com/used_cars/info.php?ID=1289169&DL=3534,Lexus,True
2090,82800.0,84499.425,https://www.sgcarmart.com/used_cars/info.php?ID=1289892&DL=1032,Honda,True
2091,59000.0,63876.535,https://www.sgcarmart.com/used_cars/info.php?ID=1283785&DL=4383,BMW,True
2092,106888.0,107974.9,https://www.sgcarmart.com/used_cars/info.php?ID=1281604&DL=4412,Mercedes-Benz,True
